ŠIFRA,VRSTA,ČLANEK,VSEBINA,LINK
74/30,Zdravstvo,"Delo (22.05.1974, letnik 16, številka 118)",>>Ljubljanska ginekološka klinika ima lasten majhen računalnik za obdelavo,http://www.dlib.si/listalnik/URN_NBN_SI_doc-O6UKWY88/6/index.html
74/29,Zdravstvo,"Delo (15.05.1974, letnik 16, številka 112)",>>Zahodnonemška zdravilišča pripravljena sodelovat z Radenci pri uporabi elektronskega računalništva v zdravstvu in na drugih področjih,http://www.dlib.si/listalnik/URN_NBN_SI_doc-YGZ0UWMY/26/index.html
74/28,Šolstvo/Znanost,"Delo (31.01.1974, letnik 16, številka 25)",>>Vzgojno izobraževalna tehnologija ZDA,http://www.dlib.si/listalnik/URN_NBN_SI_DOC-CY7IP9Y5/8/index.html
74/27,Zdravstvo,"Delo (20.03.1974, letnik 16, številka 66)",">>Zdravniki dodatno obremenjeni z lepopisom, da računalnik lahko obdela recepte",http://www.dlib.si/listalnik/URN_NBN_SI_DOC-DGU1XCJG/6/index.html
74/26,Šolstvo/Znanost,"Delo (08.03.1974, letnik 16, številka 56)",>>Inštitut za sociologijo in filozofijo pripravil programe za računalnik,http://www.dlib.si/listalnik/URN_NBN_SI_DOC-DPSPYIMT/6/index.html
74/25,Šolstvo/Znanost,"Delo (25.01.1974, letnik 16, številka 20)",">>Sestavljen enoten računalniški jezik za obdelavo statističnih podatkov v gospodarstvu
'Skupina za uporabno matmatiko na IJS sestavila univerzalen statistični programski paket STATJOB za Cyber 72 na podlagi programa iz Wisconsina'
'Skupina 5 ljudi bo stalno vzdrževala in dopolnjevala statistični jezik'
'Računalništvo v Sloveniji še ni doseglo zaželenega razcveta tako v pogledu učinkovite uporabe in izkoristka kot v pogledu ustvarjanja celovitega računalniškega omrežja'",http://www.dlib.si/listalnik/URN_NBN_SI_DOC-3CBJX07Y/8/index.html
74/24,Splošno,"Delo (17.01.1974, letnik 16, številka 13)",">>Cilj je, da bi več Yu ladjarskih podjetij organiziralo skupen rač.center
'Z elektronsko obdelavo so začeli v Splošni plovbi Piran, Jugoliniji Reka in Združenju jugoslovanskih ladjarjev'
>>V hotelu Palace izvedli analizo prijavnic gostov na el.računalniku",http://www.dlib.si/listalnik/URN_NBN_SI_doc-9G3NYE6O/20/index.html
74/23,Splošno,"Veriga (1974, letnik 16, številka 6)",">>Računalnik v gospodarski organizaciji splošno
'Za uspešno uvajanje računalnika je treba posvetiti mnogo pozornosti urejanju in šifriranju osnovnih podatkov. Te podatke je treba začeti urejati dovolj zgodaj, da so ob začetku strojne obdelave res že ustrezno pripravljeni. Sicer se nam prehod na strojno obdelavo zavleče na več let'
NI JASNO ALI RAČUANLNIK ŽE IMAJO, ALI PODATKE ŽE OBDELUJEJO DRUGJE",https://www.dlib.si/stream/URN:NBN:SI:DOC-5N242D8C/8bc20265-0b69-4726-ba10-9d25df22c336/PDF
74/22,Seznam,"Naš glas (1974, letnik 16, številka 4)",">>Elektronska obdelava podatkov Delamaris
'V začetku letošnjega leta je tudi v našem kombinatu v okviru ERC začel delati elektronski računalnik ameriške firme IBM 3'
'Začetki uvajanja el.obdelave podatkov pri nas segajo tri leta nazaj, ko smo začeli s šolanjem kadrov za obdelavo podatkov. Kasneje smo se priključili na ERC v institutu Tomos, kjer smo obdelali fakturiranje in prodajno statistiko'",https://www.dlib.si/stream/URN:NBN:SI:DOC-52105F68/5e23f314-b71f-4b09-a419-b51591208b05/PDF
74/21,Splošno,"Tržiški tekstilec (1974, letnik 15, številka 12)",">>Računalnik v tekstilni industriji
'Na žalost svežih podatkov o uporabi računalnikov v naših delovnih organizacijah ni. Za večino, ki ima lasten računalnik, pa vendar velja, da ga uporabljajo pretežno za komercialne obdelave kot fakturiranje, obračun plač, vodenje stanja zalog ipd'",https://www.dlib.si/stream/URN:NBN:SI:DOC-ZUQQLVAF/807818a5-e04b-4242-8fff-0f41260ec881/PDF
74/20,Seznam,"Štorski železar (januar 1974, letnik 14, številka 1)","V srednjeročnem programu od leta 1973—1977 tudi program uvedbe elektronske obdelave podatkov in bodoče projektiranje tehnoloških procesov in tehnične naprave, da bo možno uvesti računalniško tehniko'",https://www.dlib.si/stream/URN:NBN:SI:DOC-GCAA10AO/40ebfc69-a713-4a75-ac5e-937d8a73ce1b/PDF
74/19,Javna uprava,"Občinski poročevalec (20.04.1974, letnik 13, številka 4)",">>Občina Domžale
'V letu 1973 smo začeli uvajati avtomatsko obdelavo podatkov v davčno upravo, tako prenašamo celotno odmero od kmetijstva in stavb na računalnik, ravno tako pa vodenje davčnega knjigovodstva za te odmere, kar terja dodatne napore.. v letu 1974 bomo odmerjali davek od kmetijstva in stavb ter vodili davčno knjigovodstvo s pomočjo računalnika'",https://www.dlib.si/stream/URN:NBN:SI:DOC-9UPHFK8M/6aba206c-1539-4cf4-986d-2474e393fd2e/PDF
74/18,Seznam,"Novoles (11.11.1974, letnik 12, številka 9)",">>Sklenili, da podjetje najame elektronski računalnik
'Zdaj ko imamo ustvarjeno prečiščeno osnovno banko podatkov imamo zagotovljene izredne možnosti za vodenje in spremljanje proizvodnje ter analiziranje proizvodnih odločitev''Sredi prihodnjega leta lahko pričakujemo namestitev lasntega/najetega računalnika'",https://www.dlib.si/stream/URN:NBN:SI:DOC-KSMMJ9Y1/2fe6751d-9a58-4eba-8e0a-3165831311b9/PDF
74/17,Seznam,"Aluminij (september 1974, letnik 12, številka 9)",>>Računalnik spreminja ustaljene organizacijske rešitve,https://www.dlib.si/stream/URN:NBN:SI:DOC-6MKNSWKY/ef324244-a5c4-4769-9a4c-0caa91722b3e/PDF
74/16,Seznam,"Vezilo (22.10.1974, letnik 10, številka 10)",">>Beti uporaba računalnika
'Za izračune, ki so za nas sila važni, bi potrebovali veliko ljudi, pa še ne bi mogli v doglednem času tega izračunati. Zato se poslužujemo računalniške obdelave linearnega programiranja in smo že napravili optimizacijo proizvodnje za prejšnjo in sedanjo kolekcijo. Rezultati gotovo ne bodo izostali'",https://www.dlib.si/stream/URN:NBN:SI:DOC-32G0D1SV/b636b6a9-fc2b-48c1-86a2-4a56502ad56f/PDF
74/15,Seznam,"Pionir (14.01.1974, letnik 8, številka 1/2)",>>Nabava novega računalnika v SGP Pionir,https://www.dlib.si/stream/URN:NBN:SI:DOC-7SOL6GWZ/5c40e3cd-858a-4b53-8d00-bda5573ad1e2/PDF
74/14,Splošno,"Preseki (1974, letnik 6, številka 3)",">>Računalništvo v gospodarskih organizacijah-Mar in Resinovič.
'Mišljenje, da se bodo z nakupom računalnika avtomatično rešili vsi organizacijski problemi, je zmotno. Računalnik probleme le nakaže, reševati pa jih morajo vsi člani gospodarske organizacije. Njegova uporaba bo uspešna samo, če bo usklajena z nalogami organizacije poslovanja''Pri avtomatski obdelavi podatkov je treba prilagoditi organizacijo podatkov, predvsem njeno termiranje in njen ritem, zahtevam strojne obdelave'",https://www.dlib.si/stream/URN:NBN:SI:DOC-NTB6BDMV/bb8d1948-48d5-4ce1-96d4-9fde258a09a5/PDF
74/13,Šolstvo/Znanost,"Anthropos (1974, letnik 6, številka 1/4)",">>Teorija človekovega informacijskega procesa
'imajo na RRC sedaj že določene pakete programov za uporabo v družbenih vedah, od katerih je enega (ki ga uporablja VSTK) pripravil znani psiholog in strokovnjak na področju statistike oz. modernih metod za obdelavo podatkov Konstantin'
'Pred kakimi petnajstimi leti se pojavi smer, imenovana psihologija človekovega informacijskega procesa oz. psihologija hcvrističncga iskanja. Izvira iz poskusov programiranja računalnikov za reševanje miselnih problemov. Mišljenje poteka kot sekvenca intcrnalnih operacij in ima značaj algoritma, katerega lahko prikažemo na drevesnem grafikonu. Na njem so vozlišča oz. stanja spoznanja. Reševanje problema je prehajanje iz enega stanja spoznanja do drugega, dokler ne pride mislec do zadnjega stanja oz. rešitve.'",https://www.dlib.si/stream/URN:NBN:SI:DOC-4UJ1NB1U/85364411-dd36-4b5c-bad2-42f5b8a3ffb1/PDF
74/12,Seznam,"LIP Bled (13.04.1974, letnik 4, številka 4)",">>Tudi LIP Bled bo v bližnji prihodnosti potrebovala avtomatsko obdelavo podatkov
'Danes, v letu 1974, si moderna industrija sploh ne more zamisliti dela brez računalnikov. Poglejmo si samo našo banko, RTV, DES, Zastavo v Kragujevcu in drugo večjo industrijo.'",https://www.dlib.si/stream/URN:NBN:SI:DOC-WNTH6WDV/8f4aff5e-407b-479d-83f1-6dec34fef1c7/PDF
74/11,Seznam,"Preseki (1974, letnik 6, številka 1)",">>GG Bled
'Narašča obdelava podatkov in število potovanj na RRC Ljubljana-skoraj dnevno, zato se je podjetje odločilo da nabavi terminal''Terminal je naprava, ki podatke z luknjanih kartic čita jih po telefonski liniji pošilja računalniku v RRC v obdelavo, obdelane podatke pa po telefonski liniji sprejema.. Tu jih kontroler preuredi in izpiše na brezkončen papir z vrstičnim tiskalnikom'
'V Sloveniji je terminalska mreža priključena na računalnik CYBER 72 na RRC in hitro narašča. Do sedaj je priključenih 5 terminalov, eden od teh je od ZKGP Kočevje. V marcu pa ga bodo dobili še GG POSTOJNA, SLOVENJ GRADEC, NAZARJE in BLED.. poleg teh pa še 3 terminali drugih organizacij'",https://www.dlib.si/stream/URN:NBN:SI:DOC-A3HF0OLD/9aec2b6d-0ece-4642-9c06-6d1e52cca57a/PDF
74/10,Šolstvo/Znanost,"Traditiones (1974, letnik 3, številka 1)",>>Računalnik v etnografiji,https://www.dlib.si/stream/URN:NBN:SI:DOC-7UIDY1WA/020870f6-ec3d-4b4f-a074-324ef1bf8cd2/PDF
74/09,Splošno,"Kurir (06.12.1974, letnik 3, številka 8)
in Kurir (25.12.1974, letnik 3, številka 9)",>>Pretok in uporabnost informacij splošno,"https://www.dlib.si/stream/URN:NBN:SI:DOC-L0JUT1K9/6a546c2b-bf46-4633-a241-c8711d3caf3d/PDF 
https://www.dlib.si/stream/URN:NBN:SI:DOC-LCVHR5Q7/bb5cffb6-6e85-4e92-968d-756df0cf664b/PDF"
74/08,Šolstvo/Znanost,"Dolenjski list (09.05.1974, letnik 25, številka 19)",">>Ciklus predavanj IMFM
'Tudi letos bo Društvo matematikov, fizikov in astronomov v okviru popularizacije pripravilo ciklus treh predavanj za srednješolce v Ljubljani. Predavana snov bo vzeta iz matematike in fizike, predavali pa bodo: prof.Peter Gosar o pojavih pri nihanju in trkih v makroskopskem in atomskem svetu,*Egon Zakrajšek 6 računalnikih, Norma Mankoč pa bo srednješolec s svojim predavanjem popeljala v svet elektronov v magnetnem in električnem polju. Prav gotovo obetajo naslovi predavanj zanimive in poučne teme, toda nikjer nisem zasledil, da bo Društvo matematikov, fizikov in astronomov ta popularizucijska predavanja pripravilo tudi za dijake po drugih slovenskih srednješolskih mestih. Mislim, da bi se teh in podobnih predavanj razveselili v vsakem slovenskem mestu.'",http://www.dlib.si/stream/URN:NBN:SI:DOC-MNGOF7AZ/9ca5d597-5c48-4788-b75a-f44f19a68acb/PDF
74/07,Domača izdelava,"IJS Novice 1974, št.2",>>Izdelava dveh računalnikov ITT-1600 za Iskro .. za uporabo v elektronskih telefonskih centralah,https://www.ijs.si/ijsw/Arhiv%20Novic?action=AttachFile&do=get&target=Novice_1974_04_23.pdf
74/06c,Seznam,"Dolenjski list (03.10.1974, letnik 25, številka 40)","Analiza o možnem sodelovanju na pobudo Beti, Komet, Labod in Novoteks je razkrila, da imajo te tovarne 4 računalnike, njihova povprečna izkoriščenost pa znaša 10%'",http://www.dlib.si/stream/URN:NBN:SI:DOC-WXOY7AKM/e7197fd3-d480-419c-ade6-e91052137f80/PDF
74/06b,Seznam,"Dolenjski list (24.01.1974, letnik 25, številka 4)",Že v začetku 1974 bo DBH prešla na mehanografsko obdelavo nekaterih bančnih poslov',http://www.dlib.si/stream/URN:NBN:SI:DOC-VCA7TUF5/f93a4341-5fa5-413c-a01b-952432499428/PDF
74/06a,Seznam,"
Dolenjski list (22.06.1972, letnik 23, številka 25) 
in Dolenjski list (25.07.1974, letnik 25, številka 30)",">>Pametno bi bilo ustanovit en skupni računalniški center
'Prva je dobila IBM center Lisca, sledila ji je Jutranjka, zdaj pa se pripravlja SDK Krško. Noben izmed računalnikov ni polno izkoriščen! Zadnji čas za skupne načrte.. Tisti, ki je že najdlje prišel naj postane nosilec skupnega centra'",http://www.dlib.si/stream/URN:NBN:SI:DOC-VRPMIEOB/6ba10822-96e5-44cf-bb60-0a778d1fe2cd/PDF  http://www.dlib.si/stream/URN:NBN:SI:DOC-66UTQXNE/9c2a3aa3-5fdc-4d50-9712-b1d64ae66531/PDF
74/06,Seznam,"Rudar (26.04.1974, letnik 8, številka 4)",">>Nekatera področja uporabe računalnika v industrijskih podjetjih, podrobnosti IBM 3",https://www.dlib.si/stream/URN:NBN:SI:DOC-P72Q9DF7/3824867f-4d82-4f50-8f50-008344fa3f44/PDF
74/05,Seznam,"Rudar (14.06.1974, letnik 8, številka 5/6)",">>Organizacija uvajanja avtomatske obdelave podatkov v REK Velenje
'Podpisana najemna pogodba za IBM 3/10'",http://www.dlib.si/stream/URN:NBN:SI:DOC-24MK4OKH/a60fca33-92fe-4a02-970e-06dc0a499216/PDF
74/04,Seznam,"Steklar (12.02.1974, letnik 10, številka 2)",">>Elektronska obdelava podatkov v TKI Tovarna kemičnih izdelkov Hrastnik
'Namestili bodo računalnik podjetja Honeywell'",https://www.dlib.si/stream/URN:NBN:SI:DOC-QFRZGLHQ/a7bc5567-1801-4362-b6db-4421cce4d209/PDF
74/03,Seznam,"Čevljar (1974, letnik 14, številka 11)",">>5 let računalnik IBM 360 v Peko
        'Pred šestimi, sedmimi leti, iko smo se odločili za nakup računalnika, smo bili med prvimi dvajsetimi podjetji v Sloveniji, ki so se bavila z avtomatsko obdelavo podatkov.''..nabavo novega večjega računalnika.'",https://www.dlib.si/stream/URN:NBN:SI:DOC-N09TTC8I/30e923ca-f3a2-4bee-bcd1-ad0753560381/PDF
74/02a,Programiranje,"Rudar (30.03.1974, letnik 8, številka 3)",Splošno.. Tudi primer programa v jeziku COBOL!,https://www.dlib.si/stream/URN:NBN:SI:DOC-U2RGI40E/4b8677c4-f63e-4e8f-97a4-a24c3b3e0d00/PDF  
74/02,Splošno,"Rudar (30.03.1974, letnik 8, številka 3)
in Rudar (26.04.1974, letnik 8, številka 4)
in Rudar (14.06.1974, letnik 8, številka 5/6)",">>Obsežni članki Jaril-a Lavrenčič-a
Opis sestave in delovanja računalnika
Področja uporabe
Organizacija avtomatske obdelave podatkov","https://www.dlib.si/stream/URN:NBN:SI:DOC-U2RGI40E/4b8677c4-f63e-4e8f-97a4-a24c3b3e0d00/PDF
https://www.dlib.si/stream/URN:NBN:SI:DOC-P72Q9DF7/3824867f-4d82-4f50-8f50-008344fa3f44/PDF 
https://www.dlib.si/stream/URN:NBN:SI:DOC-24MK4OKH/a60fca33-92fe-4a02-970e-06dc0a499216/PDF "
74/01,Seznam,"Čevljar (1974, letnik 14, številka 2)",>>Pogovor z Edvardom Bedino iz ERC Peko,https://www.dlib.si/stream/URN:NBN:SI:DOC-XA4FFD39/62d62d36-db3c-46b2-aa92-dcf8260bbc98/PDF
73/47,Seznam,"Delo (10.08.1973, letnik 15, številka 215)",>>Oglas Tosama Domžale za organizatorja in programerja računskega centra,https://www.dlib.si/listalnik/URN_NBN_SI_DOC-D8WD4A45/14/index.html
73/46,Seznam,"Informativni fužinar (1973, letnik 10, številka 3)",">>Možnosti uvajanja procesnih računalnikov na elektro obločne peči
'Večina procesnih računalnikov deluje samostojno, IBM System 7 pa lahko deluje v povezavi z večjim sistemo od koder črpa podatke za delovanje.. V železarni stojimo pred odločitvijo, kdaj in kako uvesti procesni računalnik v jeklarno za vodenje peči. Letos jeseni bo predvidoma nameščen IBM 370/135, na katerega lahko priključimo več terminalov in procesne računalnike. Za vodenje bi lahko uporabljali kar terminale, vendar bi bili pri tej izvedbi omejeni na digitalne vhode in izhode in nebi mogli izvesti celotnega vodenja.'","https://www.dlib.si/stream/URN:NBN:SI:DOC-QQY73BMB/6366099f-4347-4d76-bf0c-e7413c467309/PDF
"
73/45,Seznam,"Delo (13.04.1973, letnik 15, številka 101)",>>Oglas IMV za operater administrator na sistemu Burroughs,https://www.dlib.si/listalnik/URN_NBN_SI_doc-ESPTLW7C/14/index.html
73/44,Seznam,"Delo (19.11.1973, letnik 15, številka 315)",">>Meblo IBM 370/125, 128KB, 4x3330 diski, 4x3410 trakovi, terminal 3270  ",https://www.dlib.si/listalnik/URN_NBN_SI_DOC-475NPCBM/12/index.html
73/43,Seznam,"Delo (31.08.1973, letnik 15, številka 236)",>>Oglas IMP za operaterja IBM S/3 in operaterja mehanografije,https://www.dlib.si/listalnik/URN_NBN_SI_doc-H54V4UQE/14/index.html
73/42,Seznam,"Delo (02.05.1973, letnik 15, številka 117)",">>Oglas Agrotehnika vodja centra, operater za delo na IBM S/3",https://www.dlib.si/listalnik/URN_NBN_SI_DOC-4WT7P60X/12/index.html
73/41,Seznam,"Delo (30.12.1973, letnik 15, številka 353)",>>Licitacija Litostroj tabelirka IBM 421,https://www.dlib.si/listalnik/URN_NBN_SI_DOC-D1XONNEY/12/index.html
73/40,Splošno,"Delo (01.03.1973, letnik 15, številka 58)",">>Premoč ZDA v računalniški industriji
'Industrija se je v ZDA v zadnjih 10 letih povečala za 500%.. Premoč v svetovnem merilu in v Evropi, saj pretežni del evropske proizvodnje odpade na američke filiale. Delež amreiških računalnikov tretje generacije kupljenih v Evropi v lanskem letu znašal 65%, delež evropskih pa samo 4,5%'. V Nemčiji 74% računalnikov ameriških, 22% nemških.. V drugih evropskih državah od 75-90% ameriških reačunalnikov. Pri velikih računalnikih je delež celo 92,8%.'",https://www.dlib.si/listalnik/URN_NBN_SI_doc-Z8UHPQI7/8/index.html
73/39,Splošno,"Delo (27.10.1973, letnik 15, številka 293)",">>Stanje računalništva.. problem kadrov
'Pri nas pri izrabi računalnikov zašli v krizo. Pomanjkanje znanja in kadrov glavni vzrok vseh problemov. Potrebovali bi 1500 strokovnjakov, 5000 v Yu. Ljudi ni in ne bo, ker je univerze šele lani uvedla študij.. poleg tega in VŠOD Kranj.. in izvaja se projekt uvajanja v srednje šole. Računalnike smo očitno kupovali brez premisleka in vsak je deloval zase. Izvzeti so terminalni sistem univerze, RRC in računalniški center Intertrade.'
'V razvitih državah dajejo enako vsoto denarja za kadre in opremo. Zavod za statistiko dela na informacijskem sistemu, ki bi se moral ujemati z informacijskimi sistemi SDK, javne uprave, gospodarskih organizacij.. Še zmeraj ostaja odprto vprašanje računalniških komunikacij. V ZDA leta 1970 delofvalo že 185.000 terminalov, v letu 1974 naj bi jih bilo že 820.000. Mednarodni projekti kažejo, da bo računalništvo vsaj tako mednarodno kot telefon in televizija. Nastajajo banke podatkov, standardi za povezovanje, izobraževalni paketi.'
'Pri nas pogrešamo organ, ki bi imel moč nad nastajanjem in razvojem informacijskih sistemov, ki bi ukrepal po strokovnih in družbenih smernicah. Republiška komisija za računalništvo in informatiko te moči nima. Več o nasledniku te komisije bo morda znano konec leta. Ukrepati bo moral čim prej, da se odpravijo vsa nabrana neskladja in neusklajenosti interesov. Moral bo ustaviti stihijo že pri nabavi, kot tudi pri oblikovanju kadrov.'",https://www.dlib.si/listalnik/URN_NBN_SI_doc-MQ9V54R2/4/index.html
73/38,Seznam,"Delo (16.03.1973, letnik 15, številka 73)",">>Podpisali pogodbo za UNIVAC 9700 v Škofja Loki
'LTH, Gorenjska predilnica in Kmetijsko gospodarstvo podpisali pogodbo o 7 letnem najemu računalnika, ki bo predvidoma začel delovati Avgusta. Imel bo 130KB pomnilnika, omogoča pa razširitev do 1048KB, do 8 diskovnih enot s kapaciteto 7-100MB, do 16 enot magnetnih trakov. Podpira jezike RPG, Cobol, Fortran in zbirni jezik.. operacijski sistem OS/4 ali OS/7. Računalnik je združljiv z IBM 360/25/30/40. Možno je delo prek terminalov UNISCOPE 100 s crt zasloni.'
'Izvajali bodo vodenje in kontrolo proizvodnje, obračun osebnih dohodkov, obračun stroškov poslovanja, upraljanje prodaje v več prodajalnah, programiranje dela in podobno..'
>>Oglas Elma za šefa obdelave podatkov IBM neznan","https://www.dlib.si/listalnik/URN_NBN_SI_doc-MUA0VZYW/6/index.html
https://www.dlib.si/listalnik/URN_NBN_SI_DOC-CY0WVSAM/2/index.html "
